,leftHandTouching,rightHandTouching
5441,False,False
5442,False,False
5443,False,False
5444,False,False
5445,False,False
5446,False,False
5447,False,False
5448,False,False
5449,False,False
5450,False,False
5451,False,False
5452,False,False
5453,False,False
5454,False,False
5455,False,False
5456,False,False
5457,False,False
5458,False,False
5459,False,False
5460,False,False
5461,False,False
5462,False,False
5463,False,False
5464,False,False
5465,False,False
5466,False,False
5467,False,False
5468,False,False
5469,False,False
5470,False,False
5471,False,False
5472,False,False
5473,False,False
5474,False,False
5475,False,False
5476,False,False
5477,False,False
5478,False,False
5479,False,False
5480,False,False
5481,False,False
5482,False,False
5483,False,False
5484,False,False
5485,False,False
5486,False,False
5487,False,False
5488,False,False
5489,False,False
5490,False,False
5491,False,False
5492,False,False
5493,False,False
5494,False,False
5495,False,False
5496,False,False
5497,False,False
5498,False,False
5499,False,False
5500,False,False
5501,False,False
5502,False,False
5503,False,False
5504,False,False
5505,False,False
5506,False,False
5507,False,False
5508,False,False
5509,False,False
5510,False,False
5511,False,False
5512,False,False
5513,False,False
5514,False,False
5515,False,False
5516,False,False
5517,False,False
5518,False,False
5519,False,False
5520,False,False
5521,False,False
5522,False,False
5523,False,False
5524,False,False
5525,False,False
5526,False,False
5527,False,False
5528,False,False
5529,False,False
5530,False,False
5531,False,False
5532,False,False
5533,False,False
5534,False,False
5535,False,False
5536,False,False
5537,False,False
5538,False,False
5539,False,False
5540,False,False
5541,False,False
5542,False,False
5543,False,False
5544,False,False
5545,False,False
5546,False,False
5547,False,False
5548,False,False
5549,False,False
5550,False,False
5551,False,False
5552,False,False
5553,False,False
5554,False,False
5555,False,False
5556,False,False
5557,False,False
5558,False,False
5559,False,False
5560,False,False
5561,False,False
5562,False,False
5563,False,False
5564,False,False
5565,False,False
5566,False,False
5567,False,False
5568,False,False
5569,False,False
5570,False,False
5571,False,False
5572,False,False
5573,False,False
5574,False,False
5575,False,False
5576,False,False
5577,False,False
5578,False,False
5579,False,False
5580,False,False
5581,False,False
5582,False,False
5583,False,False
5584,False,False
5585,False,False
5586,False,False
5587,False,False
5588,False,False
5589,False,False
5590,False,False
5591,False,False
5592,False,False
5593,False,False
5594,False,False
5595,False,False
5596,False,False
5597,False,False
5598,False,False
5599,False,False
5600,False,False
5601,False,False
5602,False,False
5603,False,False
5604,False,False
5605,False,False
5606,False,False
5607,False,False
5608,False,False
5609,False,False
5610,False,False
5611,False,False
5612,False,False
5613,False,False
5614,False,False
5615,False,False
5616,False,False
5617,False,False
5618,False,False
5619,False,False
5620,False,False
5621,False,False
5622,False,False
5623,False,False
5624,False,False
5625,False,False
5626,False,False
5627,False,False
5628,False,False
5629,False,False
5630,False,False
5631,False,False
5632,False,False
5633,False,False
5634,False,False
5635,False,False
5636,False,False
5637,False,False
5638,False,False
5639,False,False
5640,False,False
5641,False,False
5642,False,False
5643,False,False
5644,False,False
5645,False,False
5646,False,False
5647,False,False
5648,False,False
5649,False,False
5650,False,False
5651,False,False
5652,False,False
5653,False,False
5654,False,False
5655,False,False
5656,False,False
5657,False,False
5658,False,False
5659,False,False
5660,False,False
5661,False,False
5662,False,False
5663,False,False
5664,False,False
5665,False,False
5666,False,False
5667,False,False
5668,False,False
5669,False,False
5670,False,False
5671,False,False
5672,False,False
5673,False,False
5674,False,False
5675,False,False
5676,False,False
5677,False,False
5678,False,False
5679,False,False
5680,False,False
5681,False,False
5682,False,False
5683,False,False
5684,False,False
5685,False,False
5686,False,False
5687,False,False
5688,False,False
5689,False,False
5690,False,False
5691,False,False
5692,False,False
5693,False,False
5694,False,False
5695,False,False
5696,False,False
5697,False,False
5698,False,False
5699,False,False
5700,False,False
5701,False,False
5702,False,False
5703,False,False
5704,False,False
5705,False,False
5706,False,False
5707,False,False
5708,False,False
5709,False,False
5710,False,False
5711,False,False
5712,False,False
5713,False,False
5714,False,False
5715,False,False
5716,False,False
5717,False,False
5718,False,False
5719,False,False
5720,False,False
5721,False,False
5722,False,False
5723,False,False
5724,False,False
5725,False,False
5726,False,False
5727,False,False
5728,False,False
5729,False,False
5730,False,False
5731,False,False
5732,False,False
5733,False,False
5734,False,False
5735,False,False
5736,False,False
5737,False,False
5738,False,False
5739,False,False
5740,False,False
5741,False,False
5742,False,False
5743,False,False
5744,False,False
5745,False,False
5746,False,False
5747,False,False
5748,False,False
5749,False,False
5750,False,False
5751,False,False
5752,False,False
5753,False,False
5754,False,False
5755,False,False
5756,False,False
5757,False,False
5758,False,False
5759,False,False
5760,False,False
5761,False,False
5762,False,False
5763,False,False
5764,False,False
5765,False,False
5766,False,False
5767,False,False
5768,False,False
5769,False,False
5770,False,False
5771,False,False
5772,False,False
5773,False,False
5774,False,False
5775,False,False
5776,False,False
5777,False,False
5778,False,False
5779,False,False
5780,False,False
5781,False,False
5782,False,False
5783,False,False
5784,False,False
5785,False,False
5786,False,False
5787,False,False
5788,False,False
5789,False,False
5790,False,False
5791,False,False
5792,False,False
5793,False,False
5794,False,False
5795,False,False
5796,False,False
5797,False,False
5798,False,False
5799,False,False
5800,False,False
5801,False,False
5802,False,False
5803,False,False
5804,False,False
5805,False,False
5806,False,False
5807,False,False
5808,False,False
5809,False,False
5810,False,False
5811,False,False
5812,False,False
5813,False,False
5814,False,False
5815,False,False
5816,False,False
5817,False,False
5818,False,False
5819,False,False
5820,False,False
5821,False,False
5822,False,False
5823,False,False
5824,False,False
5825,False,False
5826,False,False
5827,False,False
5828,False,False
5829,False,False
5830,False,False
5831,False,False
5832,False,False
5833,False,False
5834,False,False
5835,False,False
5836,False,False
5837,False,False
5838,False,False
5839,False,False
5840,False,False
5841,False,False
5842,False,False
5843,False,False
5844,False,False
5845,False,False
5846,False,False
5847,False,False
5848,False,False
5849,False,False
5850,False,False
5851,False,False
5852,False,False
5853,False,False
5854,False,False
5855,False,False
5856,False,False
5857,False,False
5858,False,False
5859,False,False
5860,False,False
5861,False,False
5862,False,False
5863,False,False
5864,False,False
5865,False,False
5866,False,False
5867,False,False
5868,False,False
5869,False,False
5870,False,False
5871,False,False
5872,False,False
5873,False,False
5874,False,False
5875,False,False
5876,False,False
5877,False,False
5878,False,False
5879,False,False
5880,False,False
5881,False,False
5882,False,False
5883,False,False
5884,False,False
5885,False,False
5886,False,False
5887,False,False
5888,False,False
5889,False,False
5890,False,False
5891,False,False
5892,False,False
5893,False,False
5894,False,False
5895,False,False
5896,False,False
5897,False,False
5898,False,False
5899,False,False
5900,False,False
5901,False,False
5902,False,False
5903,False,False
5904,False,False
5905,False,False
5906,False,False
5907,False,False
5908,False,False
5909,False,False
5910,False,False
5911,False,False
5912,False,False
5913,False,False
5914,False,False
5915,False,False
5916,False,False
5917,False,False
5918,False,False
5919,False,False
5920,False,False
5921,False,False
5922,False,False
5923,False,False
5924,False,False
5925,False,False
5926,False,False
5927,False,False
5928,False,False
5929,False,False
5930,False,False
5931,False,False
5932,False,False
5933,False,False
5934,False,False
5935,False,False
5936,False,False
5937,False,False
5938,False,False
5939,False,False
5940,False,False
5941,False,False
5942,False,False
5943,False,False
5944,False,False
5945,False,False
5946,False,False
5947,False,False
5948,False,False
5949,False,False
5950,False,False
5951,False,False
5952,False,False
5953,False,False
5954,False,False
5955,False,False
5956,False,False
5957,False,False
5958,False,False
5959,False,False
5960,False,False
5961,False,False
5962,False,False
5963,False,False
5964,False,False
5965,False,False
5966,False,False
5967,False,False
5968,False,False
5969,False,False
5970,False,False
5971,False,False
5972,False,False
5973,False,False
5974,False,False
5975,False,False
5976,False,False
5977,False,False
5978,False,False
5979,False,False
5980,False,False
5981,False,False
5982,False,False
5983,False,False
5984,False,False
5985,False,False
5986,False,False
5987,False,False
5988,False,False
5989,False,False
5990,False,False
5991,False,False
5992,False,False
5993,False,False
5994,False,False
5995,False,False
5996,False,False
5997,False,False
5998,False,False
5999,False,False
6000,False,False
6001,False,False
6002,False,False
6003,False,False
6004,False,False
6005,False,False
6006,False,False
6007,False,False
6008,False,False
6009,False,False
6010,False,False
6011,False,False
6012,False,False
6013,False,False
6014,False,False
6015,False,False
6016,False,False
6017,False,False
6018,False,False
6019,False,False
6020,False,False
6021,False,False
6022,False,False
6023,False,False
6024,False,False
6025,False,False
6026,False,False
6027,False,False
6028,False,False
6029,False,False
6030,False,False
6031,False,False
6032,False,False
6033,False,False
6034,False,False
6035,False,False
6036,False,False
6037,False,False
6038,False,False
6039,False,False
6040,False,False
6041,False,False
6042,False,False
6043,False,False
6044,False,False
6045,False,False
6046,False,False
6047,False,False
6048,False,False
6049,False,False
6050,False,False
6051,False,False
6052,False,False
6053,False,False
6054,False,False
6055,False,False
6056,False,False
6057,False,False
6058,False,False
6059,False,False
6060,False,False
6061,False,False
6062,False,False
6063,False,False
6064,False,False
6065,False,False
6066,False,False
6067,False,False
6068,False,False
6069,False,False
6070,False,False
6071,False,False
6072,False,False
6073,False,False
6074,False,False
6075,False,False
6076,False,False
6077,False,False
6078,False,False
6079,False,False
6080,False,False
6081,False,False
6082,False,False
6083,False,False
6084,False,False
6085,False,False
6086,False,False
6087,False,False
6088,False,False
6089,False,False
6090,False,False
6091,False,False
